,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,genes.ORF,genes.GENENAME
PF3D7_0719000,186.7237606,-2.123308342,0.355001366,-5.98112724,2.22E-09,4.49E-07,PF3D7_0719000,"conserved Plasmodium protein, unknown function"
PF3D7_0811800,203.6168785,3.101423962,0.522347632,5.937471092,2.89E-09,5.63E-07,PF3D7_0811800,"conserved Plasmodium protein, unknown function"
PF3D7_0608310,500.0249824,2.55676803,0.432427779,5.912589693,3.37E-09,6.31E-07,PF3D7_0608310,"sorting assembly machinery 50 kDa subunit, putative (SAM50)"
PF3D7_1117300,699.8471794,2.228532204,0.379713121,5.868989193,4.38E-09,7.93E-07,PF3D7_1117300,"conserved Plasmodium protein, unknown function"
PF3D7_0504200,329.9552633,1.260091068,0.215939329,5.835394,5.37E-09,9.37E-07,PF3D7_0504200,"ATP-dependent helicase, putative"
PF3D7_0522200,181.654386,-1.803393254,0.309589244,-5.82511599,5.71E-09,9.63E-07,PF3D7_0522200,"transcription initiation factor TFIID subunit 10, putative (TAF10)"
PF3D7_0931200,145.5148039,3.24192161,0.559422991,5.795116862,6.83E-09,1.11E-06,PF3D7_0931200,selenoprotein (Sel2)
PF3D7_0109300,53.85629781,3.999666885,0.691155234,5.786929894,7.17E-09,1.13E-06,PF3D7_0109300,"fatty acid elongation protein, GNS1/SUR4 family, putative"
PF3D7_0519700,5086.364189,-1.395152998,0.243084558,-5.739373203,9.50E-09,1.46E-06,PF3D7_0519700,"conserved Plasmodium protein, unknown function"
PF3D7_1469400,594.4122133,2.00299583,0.350876165,5.708554846,1.14E-08,1.70E-06,PF3D7_1469400,"nucleoside transporter 3, putative (NT3)"
PF3D7_1334700,1563.460361,-1.363581802,0.241121032,-5.655175693,1.56E-08,2.25E-06,PF3D7_1334700,MSP7-like protein (MSRP7)
PF3D7_1461000,43.08744066,3.554947836,0.632306717,5.622188949,1.89E-08,2.60E-06,PF3D7_1461000,"conserved Plasmodium protein, unknown function"
PF3D7_0626200,231.9197372,3.370032798,0.599531026,5.621114923,1.90E-08,2.60E-06,PF3D7_0626200,"conserved Plasmodium protein, unknown function"
PF3D7_1350200,159.6141582,-2.571018065,0.457789377,-5.616159294,1.95E-08,2.60E-06,PF3D7_1350200,"small nuclear ribonucleoprotein E, putative (SNRPE)"
PF3D7_1470300,426.9740565,-1.209926041,0.216155722,-5.597474028,2.17E-08,2.82E-06,PF3D7_1470300,"conserved Plasmodium protein, unknown function"
PF3D7_1366000,92.88006243,-2.160145476,0.38678129,-5.584927532,2.34E-08,2.96E-06,PF3D7_1366000,"conserved Plasmodium protein, unknown function"
PF3D7_0618800,179.5648815,4.210791885,0.755885077,5.570677361,2.54E-08,3.13E-06,PF3D7_0618800,"conserved Plasmodium protein, unknown function"
PF3D7_0822200,524.523606,3.176445019,0.572181257,5.551466395,2.83E-08,3.41E-06,PF3D7_0822200,"conserved Plasmodium membrane protein, unknown function"
PF3D7_1201200,3303.773384,-1.489389438,0.269027927,-5.536188948,3.09E-08,3.64E-06,PF3D7_1201200,"Plasmodium exported protein (PHISTa-like), unknown function"
PF3D7_0419200,70.4645047,3.288228163,0.595535756,5.5214622,3.36E-08,3.87E-06,PF3D7_0419200,"CGI-141 protein homolog, putative"
PF3D7_0727600,163.0073983,1.901391062,0.345307422,5.506371829,3.66E-08,4.12E-06,PF3D7_0727600,"conserved Plasmodium protein, unknown function"
PF3D7_0512900,91.87110215,4.21998683,0.767503141,5.498331677,3.83E-08,4.20E-06,PF3D7_0512900,"conserved Plasmodium protein, unknown function"
PF3D7_0905500,65.69237379,2.763639412,0.502924071,5.495142448,3.90E-08,4.20E-06,PF3D7_0905500,"conserved Plasmodium protein, unknown function"
PF3D7_1038400,475.8078649,1.026859626,0.188381249,5.450965169,5.01E-08,5.28E-06,PF3D7_1038400,gametocyte-specific protein (Pf11-1)
PF3D7_1313900,162.4083689,2.900135269,0.533786492,5.433137243,5.54E-08,5.72E-06,PF3D7_1313900,"conserved Plasmodium protein, unknown function"
PF3D7_0807400,69.35324928,3.098498296,0.570851037,5.427857874,5.70E-08,5.77E-06,PF3D7_0807400,"conserved Plasmodium protein, unknown function"
PF3D7_1022100,948.6668277,-0.76496043,0.141310373,-5.413335292,6.19E-08,6.14E-06,PF3D7_1022100,"conserved Plasmodium protein, unknown function"
PF3D7_1202800,62.58383916,-2.592660048,0.479324447,-5.408987722,6.34E-08,6.17E-06,PF3D7_1202800,"conserved Plasmodium protein, unknown function"
PF3D7_0919600,157.9713018,3.092367412,0.572386265,5.402588428,6.57E-08,6.27E-06,PF3D7_0919600,"dolichyl-diphosphooligosaccharide--protein glycosyltransferase, putative"
PF3D7_0310600.1,952.4830543,-0.831499084,0.15432357,-5.388023891,7.12E-08,6.68E-06,PF3D7_0310600.1,"eukaryotic translation initiation factor 3 subunit K, putative (EIF3K)"
PF3D7_1469300,793.6951292,-0.90055273,0.16763347,-5.372153476,7.78E-08,7.03E-06,PF3D7_1469300,"small subunit rRNA processing KH domain protein, putative"
PF3D7_1022200,408.7615141,2.935108965,0.546103305,5.374640548,7.67E-08,7.03E-06,PF3D7_1022200,"conserved Plasmodium membrane protein, unknown function"
PF3D7_1351800.1,1322.688276,1.216847843,0.226858547,5.363905655,8.14E-08,7.23E-06,PF3D7_1351800.1,"conserved Plasmodium protein, unknown function"
PF3D7_0415100,346.1919198,2.678995339,0.502122245,5.335344864,9.54E-08,8.32E-06,PF3D7_0415100,"conserved Plasmodium protein, unknown function"
PF3D7_1001700,3298.725372,-0.921370121,0.173100138,-5.322757865,1.02E-07,8.77E-06,PF3D7_1001700,"Plasmodium exported protein (PHISTc), unknown function"
PF3D7_1037700,828.0585741,-1.080797053,0.203223946,-5.31825642,1.05E-07,8.84E-06,PF3D7_1037700,"enhancer of rudimentary homolog, putative (ERH)"
PF3D7_0714600,1150.647341,-1.125049325,0.211724978,-5.313729795,1.07E-07,8.91E-06,PF3D7_0714600,"conserved Plasmodium protein, unknown function"
PF3D7_0402400,14211.31827,-0.993818082,0.187848625,-5.29052625,1.22E-07,9.96E-06,PF3D7_0402400,"Plasmodium exported protein, unknown function (GEXP18)"
PF3D7_1445500,465.9689405,-0.994599207,0.188585076,-5.274008037,1.33E-07,1.07E-05,PF3D7_1445500,"conserved Plasmodium protein, unknown function"
PF3D7_1408500,760.9793123,-0.893337319,0.169753978,-5.262541279,1.42E-07,1.12E-05,PF3D7_1408500,"conserved Plasmodium protein, unknown function"
PF3D7_1001200,376.6590845,-2.177749766,0.41432546,-5.256133107,1.47E-07,1.15E-05,PF3D7_1001200,"acyl-CoA binding protein, isoform 2, ACBP2 (ACBP2)"
PF3D7_0401700,897.326219,1.29593838,0.247144777,5.243640577,1.57E-07,1.20E-05,PF3D7_0401700,"Plasmodium exported protein, unknown function, pseudogene"
PF3D7_1402500,3696.455212,-1.275599187,0.243375653,-5.241276905,1.59E-07,1.20E-05,PF3D7_1402500,"ubiquitin-40S ribosomal protein S27a, putative"
PF3D7_1317300,2053.93612,1.00521535,0.192066441,5.233685508,1.66E-07,1.24E-05,PF3D7_1317300,"conserved Plasmodium protein, unknown function"
PF3D7_0816000,3476.685519,-0.729930179,0.139644111,-5.227074538,1.72E-07,1.26E-05,PF3D7_0816000,"ribosome assembly protein RRB1, putative (RRB1)"
PF3D7_0613100,145.9674084,-1.789068914,0.343644543,-5.206161285,1.93E-07,1.39E-05,PF3D7_0613100,"conserved Plasmodium protein, unknown function"
PF3D7_0314500,943.4115622,-0.940467329,0.181052652,-5.19444105,2.05E-07,1.46E-05,PF3D7_0314500,"conserved Plasmodium protein, unknown function"
PF3D7_1139200,182.2723428,3.345786231,0.645426378,5.183838696,2.17E-07,1.51E-05,PF3D7_1139200,"conserved Plasmodium protein, unknown function"
PF3D7_0510200,1532.381698,0.91206013,0.175879065,5.185723086,2.15E-07,1.51E-05,PF3D7_0510200,peptidyl-prolyl cis-trans isomerase (CYP87)
PF3D7_1028500,3473.475082,-0.672262014,0.130461501,-5.152953244,2.56E-07,1.75E-05,PF3D7_1028500,"conserved Plasmodium protein, unknown function"
PF3D7_1011300,106.2273015,3.246125603,0.6313312,5.141715797,2.72E-07,1.79E-05,PF3D7_1011300,"conserved Plasmodium membrane protein, unknown function"
PF3D7_1133500,36.33227667,2.434964079,0.473515541,5.142310797,2.71E-07,1.79E-05,PF3D7_1133500,"conserved Plasmodium protein, unknown function"
PF3D7_0723700,2121.762525,0.491253338,0.095514119,5.14325359,2.70E-07,1.79E-05,PF3D7_0723700,"metallo-hydrolase/oxidoreductase, putative"
PF3D7_1346200,39.84205576,3.920786912,0.764389661,5.129303955,2.91E-07,1.89E-05,PF3D7_1346200,"nuclear import protein MOG1, putative"
PF3D7_1456900,428.2193327,-1.088199951,0.212473849,-5.121571222,3.03E-07,1.94E-05,PF3D7_1456900,"conserved protein, unknown function"
PF3D7_1452100,244.1263955,2.314575257,0.452995222,5.109491548,3.23E-07,2.04E-05,PF3D7_1452100,leucine-rich repeat protein (LRR3)
PF3D7_1407200,468.1630005,-0.904330986,0.177511407,-5.094495053,3.50E-07,2.18E-05,PF3D7_1407200,"conserved Plasmodium protein, unknown function"
PF3D7_1103100,23050.5695,0.846316277,0.166242453,5.09085533,3.56E-07,2.20E-05,PF3D7_1103100,"60S acidic ribosomal protein P1, putative (RPP1)"
PF3D7_0708100,241.5037167,-1.767258186,0.349080678,-5.062606714,4.14E-07,2.52E-05,PF3D7_0708100,"DNA-directed RNA polymerase 2 8.2 kDa polypeptide, putative"
PF3D7_1351900,1705.19053,-0.859863229,0.170022721,-5.05734306,4.25E-07,2.56E-05,PF3D7_1351900,"conserved Plasmodium protein, unknown function"
PF3D7_1124800,3903.792193,-1.056444666,0.209195306,-5.050040011,4.42E-07,2.63E-05,PF3D7_1124800,"nuclear preribosomal assembly protein, putative"
PF3D7_0915500,33.36703567,3.745279006,0.743824162,5.035167176,4.77E-07,2.81E-05,PF3D7_0915500,"conserved Plasmodium protein, unknown function"
PF3D7_0109700,473.0925857,-1.170188097,0.232564361,-5.031674219,4.86E-07,2.83E-05,PF3D7_0109700,"conserved protein, unknown function"
PF3D7_1426000,14812.81126,-1.056719552,0.210351893,-5.02357996,5.07E-07,2.92E-05,PF3D7_1426000,60S ribosomal protein L21 (RPL21)
PF3D7_1235900,4691.638174,0.806684196,0.160885919,5.014013665,5.33E-07,2.96E-05,PF3D7_1235900,"pre-mRNA-splicing factor SYF1, putative (XAB2)"
PF3D7_1352800,1489.949125,0.476489651,0.095009803,5.015163004,5.30E-07,2.96E-05,PF3D7_1352800,"vacuolar fusion protein MON1, putative"
PF3D7_1236400,1735.515585,0.928786142,0.185133251,5.016852112,5.25E-07,2.96E-05,PF3D7_1236400,"conserved Plasmodium protein, unknown function"
PF3D7_0821600,2761.176679,-0.695549635,0.138903717,-5.007422753,5.52E-07,3.03E-05,PF3D7_0821600,"clp1-related protein, putative"
PF3D7_1349800,1004.225747,1.139438786,0.228300208,4.990966912,6.01E-07,3.27E-05,PF3D7_1349800,"nucleolar preribosomal associated cytoplasmic ATPase, putative"
PF3D7_0527000,6491.516435,0.743908061,0.149359259,4.980662495,6.34E-07,3.41E-05,PF3D7_0527000,"DNA replication licensing factor MCM3, putative (MCM3)"
PF3D7_1210300,106.7521781,2.76296873,0.555707197,4.97198659,6.63E-07,3.50E-05,PF3D7_1210300,"conserved Plasmodium protein, unknown function"
PF3D7_0511700,62.91938772,3.201690443,0.644251033,4.969631831,6.71E-07,3.50E-05,PF3D7_0511700,EKC/KEOPS complex subunit CGI121 (CGI121)
PF3D7_0915900,406.6051663,-1.112301148,0.223806767,-4.969917403,6.70E-07,3.50E-05,PF3D7_0915900,"conserved Plasmodium protein, unknown function"
PF3D7_0935000,1008.870741,-0.815458881,0.16436067,-4.961399099,7.00E-07,3.59E-05,PF3D7_0935000,"U2 small nuclear ribonucleoprotein B'', putative"
PF3D7_1416300,316.3642909,1.004544357,0.2025053,4.960583048,7.03E-07,3.59E-05,PF3D7_1416300,"conserved protein, unknown function"
PF3D7_1124400,276.1976591,-1.116544733,0.226806474,-4.922896229,8.53E-07,4.32E-05,PF3D7_1124400,"U6 snRNA-associated Sm-like protein LSm1, putative (LSM1)"
PF3D7_1225900,185.814035,2.422793248,0.49255893,4.918788596,8.71E-07,4.36E-05,PF3D7_1225900,"conserved Plasmodium protein, unknown function"
PF3D7_0935100,148.6035559,-1.727643659,0.352193376,-4.905383735,9.32E-07,4.63E-05,PF3D7_0935100,"conserved protein, unknown function"
PF3D7_1442800,93.65332532,3.453881459,0.705039569,4.898847685,9.64E-07,4.74E-05,PF3D7_1442800,"conserved Plasmodium protein, unknown function"
PF3D7_1306800,1021.729388,-0.636217973,0.13037937,-4.879744193,1.06E-06,5.17E-05,PF3D7_1306800,"RED-like protein, putative"
PF3D7_1105600,6893.602603,-0.68203587,0.139856425,-4.876686018,1.08E-06,5.20E-05,PF3D7_1105600,translocon component PTEX88 (PTEX88)
PF3D7_0219400.1,1012.106691,1.661325217,0.341048307,4.871231389,1.11E-06,5.30E-05,PF3D7_0219400.1,"ribosome associated membrane protein RAMP4, putative"
PF3D7_0402100,23097.505,-0.590119459,0.12118981,-4.869381842,1.12E-06,5.30E-05,PF3D7_0402100,"Plasmodium exported protein (PHISTb), unknown function"
PF3D7_1111700,439.2380405,2.544712048,0.524775203,4.849146902,1.24E-06,5.76E-05,PF3D7_1111700,"conserved Plasmodium protein, unknown function"
PF3D7_1447100,715.3776618,-1.547769145,0.319180177,-4.849201978,1.24E-06,5.76E-05,PF3D7_1447100,"conserved Plasmodium protein, unknown function"
PF3D7_0818400,1040.887821,-1.223964077,0.252597131,-4.845518519,1.26E-06,5.81E-05,PF3D7_0818400,"rRNA-processing protein FCF1, putative (FCF1)"
PF3D7_1246800,1286.81051,-1.045731433,0.216181381,-4.83728724,1.32E-06,6.00E-05,PF3D7_1246800,"signal recognition particle receptor, beta subunit (SRPR-beta)"
PF3D7_1337900,321.9760507,-0.892207884,0.184524085,-4.8351839,1.33E-06,6.01E-05,PF3D7_1337900,"conserved Plasmodium protein, unknown function"
PF3D7_0911200,44.78232249,2.116970399,0.43839785,4.828879522,1.37E-06,6.15E-05,PF3D7_0911200,"conserved Plasmodium protein, unknown function"
PF3D7_0729000,327.702057,-0.922065411,0.191150203,-4.823774174,1.41E-06,6.25E-05,PF3D7_0729000,signal recognition particle subunit SRP9 (SRP9)
PF3D7_0212800,612.8173062,0.947304116,0.196933106,4.810283735,1.51E-06,6.63E-05,PF3D7_0212800,"multidrug efflux pump, putative"
PF3D7_1369000,363.5720248,2.053740054,0.428294453,4.795159122,1.63E-06,7.03E-05,PF3D7_1369000,"glycosylphosphatidylinositol anchor attachment 1 protein, putative (GPAA1)"
PF3D7_1028300,1372.338667,-1.080708254,0.225299793,-4.796756525,1.61E-06,7.03E-05,PF3D7_1028300,"rRNA-processing protein EBP2, putative (EBP2)"
PF3D7_1248100,892.111206,-0.821196675,0.171452437,-4.789647144,1.67E-06,7.17E-05,PF3D7_1248100,"methyltransferase, putative"
PF3D7_1119200,444.4304261,-1.068465744,0.223302007,-4.784846135,1.71E-06,7.28E-05,PF3D7_1119200,"conserved protein, unknown function"
PF3D7_1110900,2394.604006,-0.512162739,0.107271344,-4.774459958,1.80E-06,7.60E-05,PF3D7_1110900,"ES2 protein, putative"
PF3D7_1345800,2088.269216,0.541867436,0.113544591,4.772287526,1.82E-06,7.62E-05,PF3D7_1345800,"conserved Plasmodium protein, unknown function"
PF3D7_1223600,866.3497924,1.802749565,0.378098246,4.76793951,1.86E-06,7.72E-05,PF3D7_1223600,"conserved Plasmodium protein, unknown function"
PF3D7_0105600,1762.724952,0.738432611,0.155185501,4.758386627,1.95E-06,7.90E-05,PF3D7_0105600,"conserved Plasmodium protein, unknown function"
PF3D7_0107700,70.53810527,2.606708531,0.547809404,4.758422388,1.95E-06,7.90E-05,PF3D7_0107700,"conserved Plasmodium membrane protein, unknown function"
PF3D7_1216100,65.17390909,1.810706698,0.380532694,4.758347255,1.95E-06,7.90E-05,PF3D7_1216100,"conserved Plasmodium membrane protein, unknown function"
PF3D7_0516900,46422.05327,1.255865151,0.264259261,4.752397874,2.01E-06,8.07E-05,PF3D7_0516900,60S ribosomal protein L2 (RPL2)
PF3D7_1126300.1,1529.646803,0.782846629,0.164870387,4.748254924,2.05E-06,8.18E-05,PF3D7_1126300.1,NA
PF3D7_0205700.1,1019.939006,-0.79577372,0.167835101,-4.741402216,2.12E-06,8.39E-05,PF3D7_0205700.1,"conserved Plasmodium protein, unknown function"
PF3D7_0621000,576.5699244,1.706686476,0.360233026,4.737729058,2.16E-06,8.48E-05,PF3D7_0621000,"conserved Plasmodium protein, unknown function"
PF3D7_0109500,1535.214819,1.105923538,0.233542612,4.735425067,2.19E-06,8.51E-05,PF3D7_0109500,"N-acetyltransferase, putative"
PF3D7_0205400,861.0560738,0.937338634,0.198292834,4.727042392,2.28E-06,8.80E-05,PF3D7_0205400,"PCI domain-containing protein, putative"
PF3D7_1125500,670.7741576,-1.266023676,0.268284979,-4.718951019,2.37E-06,9.09E-05,PF3D7_1125500,"small nuclear ribonucleoprotein Sm D1, putative (SNRPD1)"
PF3D7_1031500,2785.509581,0.552300978,0.117158849,4.71412089,2.43E-06,9.24E-05,PF3D7_1031500,"DEAD/DEAH box helicase, putative"
PF3D7_0315800,1050.580861,-0.613846003,0.130310863,-4.710628018,2.47E-06,9.33E-05,PF3D7_0315800,"zinc finger protein, putative"
PF3D7_1304400,1591.100691,0.45716815,0.097169966,4.704829781,2.54E-06,9.53E-05,PF3D7_1304400,"conserved Plasmodium protein, unknown function"
PF3D7_1217700,1362.568343,-0.660657659,0.140656277,-4.696965351,2.64E-06,9.68E-05,PF3D7_1217700,"conserved Plasmodium protein, unknown function"
PF3D7_1020900,5088.725662,0.767027754,0.163291804,4.697282615,2.64E-06,9.68E-05,PF3D7_1020900,ADP-ribosylation factor (ARF1)
PF3D7_1147700,131.3291464,-1.92923436,0.410588219,-4.698708512,2.62E-06,9.68E-05,PF3D7_1147700,"mitochondrial ATP synthase delta subunit, putative"
PF3D7_0731700,85.38714287,-2.043087521,0.436474665,-4.680884557,2.86E-06,0.000104002,PF3D7_0731700,"Plasmodium exported protein (hyp9), unknown function"
PF3D7_1226400,1836.149207,0.491757879,0.105100656,4.678923011,2.88E-06,0.000104251,PF3D7_1226400,"conserved Plasmodium protein, unknown function"
PF3D7_1225400,657.5628664,-1.059255923,0.226654892,-4.673430669,2.96E-06,0.00010632,PF3D7_1225400,"conserved Plasmodium protein, unknown function"
PF3D7_1474700,158.999419,1.628037169,0.348610555,4.670074232,3.01E-06,0.000106939,PF3D7_1474700,"protein kinase, putative"
PF3D7_0528200,9715.90359,-0.698333104,0.1495569,-4.669347266,3.02E-06,0.000106939,PF3D7_0528200,"eukaryotic translation initiation factor 3 subunit E, putative (EIF3E)"
PF3D7_1422200,130.4203122,1.693878479,0.36540716,4.635591926,3.56E-06,0.00012509,PF3D7_1422200,"conserved Plasmodium protein, unknown function"
PF3D7_1010700,6115.750314,0.911519107,0.196967366,4.627767156,3.70E-06,0.000127258,PF3D7_1010700,"dolichyl-phosphate-mannose protein mannosyltransferase, putative"
PF3D7_1464200,413.0425677,-1.194664803,0.258116933,-4.628386024,3.69E-06,0.000127258,PF3D7_1464200,"zinc finger protein, putative"
PF3D7_1437000,3231.088675,-0.400916715,0.086601332,-4.629452039,3.67E-06,0.000127258,PF3D7_1437000,"N-acetyltransferase, putative"
PF3D7_1124000,1583.873521,0.785236423,0.170024021,4.618385195,3.87E-06,0.000132249,PF3D7_1124000,"endoplasmic reticulum oxidoreductin, putative (ERO1)"
PF3D7_0526200.1,968.5235202,0.713306242,0.154516132,4.61638687,3.90E-06,0.000132632,PF3D7_0526200.1,"ADP-ribosylation factor GTPase-activating protein, putative (ARF-GAP)"
PF3D7_1369400,801.3959264,1.693773261,0.36739269,4.610253023,4.02E-06,0.000134797,PF3D7_1369400,"conserved Plasmodium protein, unknown function"
PF3D7_0932800,5993.763397,0.426728104,0.092543499,4.611108386,4.01E-06,0.000134797,PF3D7_0932800,"conserved Plasmodium protein, unknown function"
PF3D7_0528600,624.8177534,-0.837950587,0.181873617,-4.607323481,4.08E-06,0.00013581,PF3D7_0528600,"conserved Plasmodium protein, unknown function"
PF3D7_0720600,1785.342046,0.818180038,0.177813039,4.601350052,4.20E-06,0.00013885,PF3D7_0720600,"conserved Plasmodium protein, unknown function"
PF3D7_1016800,3237.74488,-0.976127976,0.212287595,-4.598139492,4.26E-06,0.000140091,PF3D7_1016800,"Plasmodium exported protein (PHISTc), unknown function"
PF3D7_1038500,14.74096873,3.588168223,0.78097253,4.594487112,4.34E-06,0.000141648,PF3D7_1038500,"Plasmodium exported protein, unknown function"
PF3D7_1201900,1137.463127,0.614135518,0.133924455,4.585686165,4.52E-06,0.000146801,PF3D7_1201900,"conserved protein, unknown function"
PF3D7_1465500,81.12099408,2.265217929,0.494178349,4.583806502,4.57E-06,0.000147184,PF3D7_1465500,potassium channel (K2)
PF3D7_1007500,116.952184,2.607825931,0.569627161,4.578127781,4.69E-06,0.000150278,PF3D7_1007500,"conserved Plasmodium protein, unknown function"
PF3D7_1016200,1187.155761,1.662320588,0.363510005,4.57297066,4.81E-06,0.000153058,PF3D7_1016200,"conserved Plasmodium protein, unknown function"
PF3D7_1311000,76.65754911,-2.097931757,0.459651405,-4.564180016,5.01E-06,0.000158615,PF3D7_1311000,"protein ISD11, putative (ISD11)"
PF3D7_0614400,2102.099923,0.599648899,0.131451263,4.56175838,5.07E-06,0.000159459,PF3D7_0614400,"conserved protein, unknown function"
PF3D7_1212100,319.7833624,-0.956655581,0.210067704,-4.554034553,5.26E-06,0.00016441,PF3D7_1212100,"peripheral plastid protein 1, putative (PPP1)"
PF3D7_0624400,900.5021516,0.766273843,0.168316111,4.552587606,5.30E-06,0.000164529,PF3D7_0624400,"conserved Plasmodium protein, unknown function"
PF3D7_0214500,66.79163502,3.27298605,0.719735679,4.547483396,5.43E-06,0.000167541,PF3D7_0214500,"conserved Plasmodium protein, unknown function"
PF3D7_1324400,1477.322339,-0.751265838,0.165555464,-4.537849848,5.68E-06,0.000174315,PF3D7_1324400,"MSF1-like protein, putative"
PF3D7_1365500,792.542642,-0.764337316,0.168763486,-4.529044365,5.93E-06,0.000180644,PF3D7_1365500,"glycine cleavage system T protein, putative (GCVT)"
PF3D7_1415800,1188.697692,-0.938611896,0.207474824,-4.523979717,6.07E-06,0.000183916,PF3D7_1415800,"dimethyladenosine transferase, putative"
PF3D7_0815700,25.16704946,4.542791243,1.006496699,4.513468598,6.38E-06,0.000192125,PF3D7_0815700,ubiquitin (Ub)
PF3D7_0711300,257.0290884,-0.973413941,0.215859343,-4.509482543,6.50E-06,0.000194612,PF3D7_0711300,"conserved Plasmodium protein, unknown function"
PF3D7_1458100,57.30452195,-1.779302969,0.395159904,-4.502741682,6.71E-06,0.000198246,PF3D7_1458100,"protein PET117, putative (PET117)"
PF3D7_0217400,136.0593627,-1.64661129,0.365734553,-4.502203238,6.73E-06,0.000198246,PF3D7_0217400,"conserved Plasmodium protein, unknown function"
PF3D7_0323100,3784.773867,0.581150517,0.129092412,4.501817804,6.74E-06,0.000198246,PF3D7_0323100,"conserved Plasmodium protein, unknown function"
PF3D7_0323800,2884.015186,-0.672335495,0.149418435,-4.499682369,6.81E-06,0.000199091,PF3D7_0323800,"conserved Plasmodium protein, unknown function"
PF3D7_1354200,1182.508581,0.670661174,0.149528393,4.485176104,7.29E-06,0.000211904,PF3D7_1354200,"inositol-polyphosphate 5-phosphatase, putative (IP5P)"
PF3D7_0620300,122.0488189,1.568605898,0.350226008,4.478838988,7.51E-06,0.000217045,PF3D7_0620300,"conserved Plasmodium protein, unknown function"
