"ORF","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PF3D7_0818400","rRNA-processing protein FCF1, putative (FCF1)",0.63948417601404,6.45106983963672,2.5017678433871,0.0178847173908128,0.999717560502427,-4.11285649917093
"PF3D7_0613100","conserved Plasmodium protein, unknown function",0.824133604255066,3.35297217217361,2.49769058486122,0.0180558239637268,0.999717560502427,-4.34821221104544
"PF3D7_0907000","conserved Plasmodium protein, unknown function",0.606773947595769,4.12991855610367,2.44619916646836,0.0203499430298499,0.999717560502427,-4.26852260701755
"PF3D7_0934000","histidine--tRNA ligase, putative",0.966523149368699,2.67326216096348,2.4164320943564,0.0217949141395416,0.999717560502427,-4.4226414519617
"PF3D7_1350200","small nuclear ribonucleoprotein E, putative (SNRPE)",0.643213165783472,3.97971023098807,2.41564622741318,0.0218343011479867,0.999717560502427,-4.30967134120886
"PF3D7_0906800","probable protein, unknown function",0.960380184926088,2.78370223349558,2.38703875705885,0.0233130553840023,0.999717560502427,-4.39953297527122
"PF3D7_1003500","40S ribosomal protein S20e, putative",-0.493384401743315,8.4498595981749,-2.34070398474695,0.0259025293850894,0.999717560502427,-4.09603761132775
"PF3D7_1144500","ubiquitin activating enzyme (E1) subunit Aos1, putative (AOS1)",-1.47336824789566,4.20253916969439,-2.33698751037339,0.0261211362855684,0.999717560502427,-4.32170785748587
"PF3D7_1202800","conserved Plasmodium protein, unknown function",0.716508711829545,3.10761204462694,2.33080334236378,0.0264886053942199,0.999717560502427,-4.36292058020623
"PF3D7_1129800","conserved Plasmodium protein, unknown function",1.59968537798538,2.11844405584582,2.2964306422629,0.0286177410346369,0.999717560502427,-4.44533620985954
"PF3D7_0725200","mago nashi protein homologue, putative",0.558413879089514,4.734114050476,2.27402417254567,0.0300876862719155,0.999717560502427,-4.31331683708764
"PF3D7_0506100","60S ribosomal subunit protein L24-2, putative",0.453297520405407,5.59203146764931,2.26909334799266,0.030420167742134,0.999717560502427,-4.22289258535039
"PF3D7_0517000","60S ribosomal protein L12, putative",-0.458322820108878,8.82261183371442,-2.24062392896704,0.0324053712517657,0.999717560502427,-4.13735343189935
"PF3D7_1419300","glutathione S-transferase (GST)",0.521448700000807,5.35403355536601,2.22954900227089,0.0332085822956149,0.999717560502427,-4.27611493724765
"PF3D7_1463400","DNA-directed RNA polymerase III subunit RPC4, putative",0.381007519661249,6.67035856962429,2.2173752614745,0.0341120642005584,0.999717560502427,-4.19524816679994
"PF3D7_1036400","liver stage antigen 1 (LSA1)",-1.631093340853,4.14011368005937,-2.21166063956453,0.0345437310433694,0.999717560502427,-4.34201178501031
"PF3D7_0702500","Plasmodium exported protein, unknown function",-1.22350826597546,8.79349677688106,-2.19707733641667,0.0356675762553101,0.999717560502427,-4.20967947396518
"PF3D7_1431500","mitogen-activated protein kinase 1 (MAPK1)",-1.45928290538551,3.32993966886321,-2.16458425633724,0.038290020059707,0.999717560502427,-4.45080290948742
"PF3D7_0928000.2","cytochrome c oxidase subunit 6B, putative (COX6B)",2.14007908773406,2.13976036778009,2.1466228174321,0.0398122929711744,0.999717560502427,-4.46961230261301
"PF3D7_1442800","conserved Plasmodium protein, unknown function",-1.14284819648192,2.61255610011673,-2.12329023627712,0.0418701012399146,0.999717560502427,-4.44878609835841
"PF3D7_0702400","small exported membrane protein 1 (SEMP1)",-1.21987836318465,9.28452980694089,-2.12229590590908,0.0419598574781877,0.999717560502427,-4.22436977164084
"PF3D7_1366500","nucleoside diphosphate kinase (NDK)",-0.882351286472079,1.73763403614718,-2.11763439439486,0.0423829241677394,0.999717560502427,-4.4607757817259
"PF3D7_1011900","heme oxygenase (HO)",0.731693644033654,3.44253531667259,2.11715701865072,0.0424264624942271,0.999717560502427,-4.42069149238521
"PF3D7_0600400","erythrocyte membrane protein 1, PfEMP1 (VAR)",2.46474144729188,3.13963264341111,2.11212154840395,0.0428881372490744,0.999717560502427,-4.42315090869176
"PF3D7_0928900","guanylate kinase (GK)",0.7626674515122,4.02733971071389,2.07577804973106,0.046354376442896,0.999717560502427,-4.43931037796371
"PF3D7_1355500","serine/threonine protein phosphatase 5 (PP5)",0.36703797857398,6.78495090068164,2.06055213184461,0.0478786118589298,0.999717560502427,-4.25617925443922
"PF3D7_1410500","conserved Plasmodium protein, unknown function",-0.940844174158554,3.61065281233114,-2.0576284933271,0.0481762974598415,0.999717560502427,-4.40049472697865
"PF3D7_1028300","rRNA-processing protein EBP2, putative (EBP2)",0.457450946976174,5.9959138646534,2.04874900472949,0.0490904315917171,0.999717560502427,-4.29460712634269
"PF3D7_0103700","L-seryl-tRNA(Sec) kinase, putative (PSTK)",0.62004858106668,1.64953263951981,2.04291437091429,0.0496993833829225,0.999717560502427,-4.48021145153893
"PF3D7_1119500","AP-4 complex subunit mu, putative",-0.669729108153345,4.91619781735384,-2.03742601161934,0.0502782506466755,0.999717560502427,-4.39251278780908
"PF3D7_0923800.1","thioredoxin reductase (TRXR)",-1.05697641165589,2.61957805813032,-2.02457982887532,0.0516563874217213,0.999717560502427,-4.44020251508696
"PF3D7_0210100.1","60S ribosomal protein L37ae, putative",-0.355830933345407,8.61207510794927,-2.01409242782075,0.0528059500143786,0.999717560502427,-4.24328569835722
"PF3D7_1356700","DnaJ protein, putative",0.904176779671419,1.87083523285087,2.00423182069452,0.0539072029282632,0.999717560502427,-4.49185807189539
"PF3D7_1117700","GTP-binding nuclear protein RAN/TC4 (RAN)",-0.308557986340398,9.19538499376967,-1.99534836122334,0.0549164931294288,0.999717560502427,-4.24651345527299
"PF3D7_0509300","conserved Plasmodium protein, unknown function",-0.621832267466981,4.70811948404638,-1.99111000906611,0.0554038291103282,0.999717560502427,-4.37980185691135
"PF3D7_0425400","Plasmodium exported protein (PHISTa), unknown function",1.48135346724177,3.80138310939459,1.98194341761438,0.0564707726187549,0.999717560502427,-4.40672260774853
"PF3D7_0416800","small GTP-binding protein sar1 (SAR1)",-0.463178591182275,8.17029559248643,-1.9794421328416,0.0567650074908938,0.999717560502427,-4.28687593046599
"PF3D7_1467300","1-deoxy-D-xylulose 5-phosphate reductoisomerase (DXR)",0.819865625858009,2.00989360400022,1.97898736621608,0.0568186468195492,0.999717560502427,-4.44442643178727
"PF3D7_1130100","60S ribosomal protein L38 (RPL38)",0.43586229923258,7.18126335990343,1.9772325642827,0.0570260391185822,0.999717560502427,-4.29533750111086
"PF3D7_1476400","serine/threonine protein kinase, FIKK family, pseudogene (FIKK14)",-2.29214938424248,5.6684404428395,-1.96526639134598,0.0584579570665935,0.999717560502427,-4.3447293540275
"PF3D7_0113700","heat shock protein 40, type II (HSP40)",-0.338776202739947,8.69720492620595,-1.95444980124101,0.0597791694622076,0.999717560502427,-4.26638269919716
"PF3D7_1439200","conserved Plasmodium protein, unknown function",0.466650645070226,4.83678561642882,1.95273760085726,0.0599906742509485,0.999717560502427,-4.37196707107081
"PF3D7_1317000","U4/U6.U5 tri-snRNP-associated protein 2, putative (USP39)",0.361533648155382,7.35202701392684,1.95113774246058,0.0601888896642565,0.999717560502427,-4.30147805345399
"PF3D7_1149300","serine/threonine protein kinase, FIKK family (FIKK11)",0.588488787370949,3.65502696561277,1.9475539499656,0.0606349739040008,0.999717560502427,-4.40533998225488
"PF3D7_1451500","pre-mRNA-splicing factor CWF18, putative",0.656269146035691,3.286298079497,1.94645413529428,0.0607724459053041,0.999717560502427,-4.44735583833017
"PF3D7_0632800","erythrocyte membrane protein 1, PfEMP1 (VAR)",-0.689989065839431,6.64937330049517,-1.9414959984307,0.0613955598027684,0.999717560502427,-4.33918619613695
"PF3D7_1311600","conserved Plasmodium protein, unknown function",0.367096967107637,5.69473291704403,1.90586075311753,0.0660393984281343,0.999717560502427,-4.3591354602664
"PF3D7_0702000","Plasmodium exported protein (hyp12), unknown function",-2.83280007653499,5.84695429240469,-1.9052343654231,0.0661236726450545,0.999717560502427,-4.33429972263372
"PF3D7_1108500","succinyl-CoA synthetase alpha subunit, putative",-0.792574022233502,3.61276563312984,-1.90415200577731,0.0662695124371311,0.999717560502427,-4.44696373628546
"PF3D7_1463500","fam-a protein",0.562473087695627,5.6501597938328,1.89229699617033,0.0678851653528648,0.999717560502427,-4.34028031425755
"PF3D7_0716200","conserved Plasmodium protein, unknown function",0.393301271139297,9.57396365607215,1.88768714691294,0.0685225332421287,0.999717560502427,-4.29839908209363
"PF3D7_1302100","gamete antigen 27/25 (G27/25)",-2.07040652135776,3.68357873391851,-1.8874376235594,0.0685571796246034,0.999717560502427,-4.49038530893422
"PF3D7_1478600","EMP1-trafficking protein (PTP3)",-2.29539246756235,5.29839069531507,-1.88258775227347,0.0692335912901526,0.999717560502427,-4.46985509938971
"PF3D7_1473200","DnaJ protein, putative",-1.70248483003333,5.83343081153962,-1.86955460869376,0.071079878317681,0.999717560502427,-4.43694714703003
"PF3D7_1201300","liver stage associated protein 1 (LSAP1)",0.966582269585639,1.92530151652067,1.86453535960564,0.0718021224681447,0.999717560502427,-4.47938901985556
"PF3D7_0406200","sexual stage-specific protein precursor (Pfs16)",-1.41567985778308,5.95559100257682,-1.86307234774245,0.0720138259526421,0.999717560502427,-4.39195774335903
"PF3D7_1472400","M1-family alanyl aminopeptidase, putative",-0.591815726484429,4.35612829243721,-1.85190883980783,0.0736469558296812,0.999717560502427,-4.43674677613319
"PF3D7_1010900","conserved Plasmodium protein, unknown function",0.884506561800586,2.67582785090293,1.85138678496933,0.0737240997632544,0.999717560502427,-4.48272261321949
"PF3D7_0625400","conserved Plasmodium protein, unknown function",0.370722230238036,6.84953450115659,1.85060475830261,0.0738397893583721,0.999717560502427,-4.37012060024421
"PF3D7_1110300","conserved Plasmodium protein, unknown function",-0.398653026991147,6.33492961770952,-1.83816468225948,0.0757011587182513,0.999717560502427,-4.36037901141363
"PF3D7_1354900","conserved Plasmodium protein, unknown function",0.649287184331563,4.01929003286758,1.83714656247387,0.0758552600811283,0.999717560502427,-4.45443256996501
"PF3D7_0912500","conserved Plasmodium protein, unknown function",-0.327358466090999,7.4513660443787,-1.83707197771595,0.0758665596872308,0.999717560502427,-4.33570497549393
"PF3D7_1301800","surface-associated interspersed protein 13.1 (SURFIN 13.1), pseudogene (SURF13.1)",-1.19549734187741,4.62492077151787,-1.83354298678532,0.076402851745246,0.999717560502427,-4.39137091222893
"PF3D7_0936600","Plasmodium exported protein (PHISTc), unknown function (GEXP05)",-1.5409097763851,5.64362231483465,-1.82490570942646,0.0777291360808237,0.999717560502427,-4.41557942875556
"PF3D7_1327000","conserved Plasmodium protein, unknown function",0.78691749668373,4.90269684975575,1.82382188838509,0.0778969417607424,0.999717560502427,-4.43865883058142
"PF3D7_1412700","AAA family ATPase, putative",0.758396492845706,4.33583420125043,1.81598525547081,0.0791195024854503,0.999717560502427,-4.47793209439559
"PF3D7_0623900","ribonuclease H2 subunit A, putative",-0.776819264835713,4.49115910974313,-1.8149066314645,0.0792890493788385,0.999717560502427,-4.4258285208386
"PF3D7_1420000","splicing factor 3B subunit 4, putative (SF3B4)",-0.526048907123218,8.23948541572105,-1.80482122869258,0.0808894047464751,0.999717560502427,-4.33812203050777
"PF3D7_1456800","V-type H(+)-translocating pyrophosphatase, putative (VP1)",-0.515067804825939,10.7100972057929,-1.79883990186154,0.0818514605248542,0.999717560502427,-4.33909199230572
"PF3D7_1123500","conserved Plasmodium protein, unknown function",-0.432857210573228,7.75330573630209,-1.79353895882517,0.0827122032438144,0.999717560502427,-4.35658111437184
"PF3D7_0602800","JmjC domain containing protein (JmjC2)",0.371205818380973,4.01108979342433,1.79052960034393,0.0832042652474983,0.999717560502427,-4.41905306778143
"PF3D7_0802500","inositol 5-phosphatase, putative",0.420059249988479,5.70418497647197,1.77792723316578,0.0852919913931643,0.999717560502427,-4.39580087404153
"PF3D7_1032700","conserved Plasmodium protein, unknown function",0.71151921646656,4.72497394426007,1.7693747486908,0.0867339792516776,0.999717560502427,-4.43724482850208
"PF3D7_0804700","conserved Plasmodium protein, unknown function",0.599248569717857,5.35748349201686,1.75783608954879,0.0887121273516359,0.999717560502427,-4.39030809629451
"PF3D7_0721900","V-type ATPase V0 subunit e, putative",0.376588789527525,4.84836743920499,1.75587152260496,0.0890526982078499,0.999717560502427,-4.44581949400484
"PF3D7_1467200","WD repeat-containing protein 79, putative (WDR79)",0.476685159971079,4.53696792700958,1.74956243172619,0.0901539023623766,0.999717560502427,-4.42594058551295
"PF3D7_1307100","U3 small nucleolar RNA-associated protein 6, putative",-0.30373350338316,7.80121992590538,-1.74620052333784,0.0907453790191314,0.999717560502427,-4.36165919700879
"PF3D7_0709300","Cg2 protein (CG2)",-0.518579408761025,6.75325355656273,-1.74205703000966,0.0914788652213435,0.999717560502427,-4.39447731368531
"PF3D7_0902000","serine/threonine protein kinase, FIKK family (FIKK9.1)",0.605146025682043,6.9817615607131,1.73948200832737,0.0919372127733801,0.999717560502427,-4.36694184396279
"PF3D7_1323500","plasmepsin V (PMV)",-0.519141478409705,5.12062596702277,-1.73315331156476,0.0930719355447919,0.999717560502427,-4.4792359336418
"PF3D7_0312400","glycogen synthase kinase 3 (GSK3)",-0.896560277913062,3.20237723449411,-1.73198192249413,0.0932832514899415,0.999717560502427,-4.52378586869985
"PF3D7_1112000","conserved Plasmodium protein, unknown function",0.612049744198235,2.23571087069684,1.71880014363747,0.0956891784429213,0.999717560502427,-4.51967292963587
"PF3D7_0914400","conserved Plasmodium protein, unknown function",-0.670418791415814,1.83422059770752,-1.71322598918654,0.0967221386755764,0.999717560502427,-4.51436615910908
"PF3D7_1311000","protein ISD11, putative (ISD11)",0.626098096124085,2.5982242080784,1.71244497247636,0.0968676155087567,0.999717560502427,-4.50308731536478
"PF3D7_1453600","RAP protein, putative",-0.725859752546917,1.98241793165875,-1.70044345681874,0.0991262665397552,0.999717560502427,-4.51952387995088
"PF3D7_0811500","histone-arginine methyltransferase CARM1, putative (CARM1)",0.426021661619348,6.03477184531659,1.69986594745061,0.0992360551877596,0.999717560502427,-4.40618548770636
"PF3D7_1035000","U2 snRNA/tRNA pseudouridine synthase, putative",0.481288387052184,3.05358029121656,1.69449240957504,0.100262491180025,0.999717560502427,-4.49705705946582
"PF3D7_1027800","60S ribosomal protein L3 (RPL3)",-0.297589404620211,10.989394850588,-1.69424580374036,0.100309809380463,0.999717560502427,-4.38511391859014
"PF3D7_1433000","H/ACA ribonucleoprotein complex subunit 3, putative (NOP10)",0.453361326237495,4.25854700979447,1.68140056173186,0.102800468588979,0.999717560502427,-4.47395943565472
"PF3D7_0206300","pentafunctional AROM polypeptide, putative, pseudogene (AROM)",-1.12373584138957,6.732554145244,-1.68117780256577,0.102844112272935,0.999717560502427,-4.39971015842772
"PF3D7_1102500","Plasmodium exported protein (PHISTb), unknown function (GEXP02)",-1.56901313696775,3.78902515351871,-1.67629755350711,0.103804152137148,0.999717560502427,-4.49495670630982
"PF3D7_0213100","protein SIS1 (SIS1)",-0.455353069210984,7.96569592990066,-1.66522159209388,0.106010748242115,0.999717560502427,-4.40437928664057
"PF3D7_1023100","dynein heavy chain, putative",0.692519312765772,1.43513304009778,1.66241107104153,0.106576838597929,0.999717560502427,-4.52807110536439
"PF3D7_1431300","large ribosomal subunit associated GTPase, putative",0.2759832507525,8.42426749096689,1.65933602654778,0.10719908625208,0.999717560502427,-4.39278721608532
"PF3D7_0913700","conserved Plasmodium protein, unknown function",-1.09597982325376,2.76003748789674,-1.6584695033698,0.107374975041939,0.999717560502427,-4.53286000215667
"PF3D7_1317800","40S ribosomal protein S19 (RPS19)",-0.36117947565492,10.1163278925187,-1.65711424007016,0.107650550175698,0.999717560502427,-4.394461383425
"PF3D7_0506000","conserved Plasmodium protein, unknown function",-0.449668516314748,3.38684761789442,-1.65510295478086,0.108060601625756,0.999717560502427,-4.51784226106164
"PF3D7_0305700","ubiquitin-conjugating enzyme E2, putative",-0.305731387417342,7.12052877941071,-1.65376090802103,0.108334932720061,0.999717560502427,-4.41895536500553
"PF3D7_1410900","ribosome maturation protein SBDS, putative",0.396489009226009,6.08968267092593,1.6527458501572,0.108542807049944,0.999717560502427,-4.41971331460421
"PF3D7_0301700","Plasmodium exported protein, unknown function",-1.58475612192208,5.10940520911987,-1.65249834133303,0.108593544715599,0.999717560502427,-4.50120855381601
"PF3D7_1017000","DNA polymerase delta catalytic subunit",-1.08969984053449,1.42422328804705,-1.64564590553274,0.110006083393972,0.999717560502427,-4.53820995767141
"PF3D7_1315800","transcription factor MYB1 (MYB1)",0.2842980138785,5.50019161698608,1.64248182701753,0.110663438450907,0.999717560502427,-4.4523977741729
"PF3D7_1364600","aldehyde reductase, putative",0.583731609610522,2.44573925935631,1.64187249319466,0.11079040396767,0.999717560502427,-4.51429900319162
"PF3D7_1315700","tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRM61, putative (GCD14)",0.604642201103544,5.28968017497544,1.64176639802509,0.110812523109415,0.999717560502427,-4.47409876348199
"PF3D7_1368400","conserved Plasmodium protein, unknown function",0.554269124285089,4.78362318461546,1.6376078000581,0.111682409991992,0.999717560502427,-4.46955683817347
"PF3D7_1201500","XPA binding protein 1, putative",0.394298020782472,6.49721103437713,1.63054778013262,0.113172149281923,0.999717560502427,-4.42516770012327
"PF3D7_0413100","erythrocyte membrane protein 1, PfEMP1 (VAR)",-1.60994163709198,4.54672740822245,-1.62891057752941,0.113519952973065,0.999717560502427,-4.50432307330741
"PF3D7_0607500","para-hydroxybenzoate--polyprenyltransferase, putative (COQ2)",-0.715661596618992,2.76126781788048,-1.62870915403177,0.113562803891428,0.999717560502427,-4.52741164003344
"PF3D7_0729500","mRNA (N6-adenosine)-methyltransferase, putative",-0.238367932776892,7.23202548025712,-1.61374687842332,0.116783444631989,0.999717560502427,-4.42996694481452
"PF3D7_1301400","Plasmodium exported protein (hyp12), unknown function (HYP12)",-1.40194447133884,5.98876945736536,-1.61131049115763,0.117314938513378,0.999717560502427,-4.50924829314142
"PF3D7_0714500","transcription elongation factor s-II, putative",0.37274938741987,5.86751583603913,1.60711575282237,0.118234680268088,0.999717560502427,-4.44851761529009
"PF3D7_0913000","conserved protein, unknown function",-0.350531400887011,7.01595593116745,-1.60103727005755,0.119577974218024,0.999717560502427,-4.43492795414959
"PF3D7_0805400","acetyltransferase, putative",0.516997170103239,3.92008017416538,1.59562565543096,0.120784426942265,0.999717560502427,-4.50318724397001
"PF3D7_1255200","erythrocyte membrane protein 1, PfEMP1 (VAR)",-0.725923474107873,6.34146895302704,-1.59357958678501,0.121243168652285,0.999717560502427,-4.45989450270326
"PF3D7_1205000","conserved Plasmodium protein, unknown function",0.451397083552398,2.95983663017743,1.59199894092664,0.121598537760527,0.999717560502427,-4.50250543745246
"PF3D7_0212300","peptide chain release factor subunit 1, putative",-0.259331582553012,9.54499434953843,-1.59172590865331,0.12166000878249,0.999717560502427,-4.41969062269029
"PF3D7_1430400","autophagy protein 5, putative (ATG5)",-0.551073208757713,4.18877318718913,-1.58212757637661,0.12383724523797,0.999717560502427,-4.47408265688331
"PF3D7_1237100","conserved Plasmodium protein, unknown function",0.570906630287358,4.10261607541264,1.58143379492769,0.123995847863689,0.999717560502427,-4.50089543224844
"PF3D7_1337500","conserved Plasmodium protein, unknown function",0.801014737328188,7.46271465175425,1.5784049013829,0.124690220031749,0.999717560502427,-4.43271896926797
"PF3D7_0912400","alkaline phosphatase, putative",-0.365510409622453,7.11840010123505,-1.57748022412161,0.124902834582498,0.999717560502427,-4.44081147907199
"PF3D7_1465200","conserved Plasmodium protein, unknown function",0.332270184399975,5.45452947444205,1.5765709004666,0.1251122079464,0.999717560502427,-4.4707555924042
"PF3D7_0311200","valine--tRNA ligase, putative",0.755890356133282,3.42819243785209,1.5733444787996,0.12585741432533,0.999717560502427,-4.52364629056719
"PF3D7_1020500","conserved Plasmodium protein, unknown function",0.563729934785312,2.5995200640074,1.56535977280379,0.127717246700626,0.999717560502427,-4.52627000267671
"PF3D7_1127000","protein phosphatase, putative",0.975694843329446,7.58608206577322,1.56418425326187,0.127992938421064,0.999717560502427,-4.44591976260071
"PF3D7_1455100","protein tyrosine phosphatase, putative (PTP1)",0.763408047267262,3.86120400145582,1.5597875700601,0.129028388088196,0.999717560502427,-4.51829812977264
"PF3D7_1364800","DNA-directed RNA polymerase II, putative",-0.338692871037933,8.20677598887137,-1.55715671827493,0.129651230306701,0.999717560502427,-4.43534377575578
"PF3D7_0201500","Plasmodium exported protein (hyp9), unknown function",-1.2430122304944,5.29878103376874,-1.55177613261678,0.130932685842193,0.999717560502427,-4.51042178244624
"PF3D7_1239900","vacuolar protein sorting-associated protein 16, putative (VPS16)",0.290890857648822,6.29506158943347,1.54824904927006,0.131778284559437,0.999717560502427,-4.44799982742729
"PF3D7_1232400","conserved protein, unknown function",0.464142130465011,5.72815092782773,1.5479620879649,0.131847276836455,0.999717560502427,-4.47095946679303
"PF3D7_1037300","ADP/ATP transporter on adenylate translocase (ADT)",-0.502244342688486,8.40116398921174,-1.54740742452468,0.131980714268973,0.999717560502427,-4.44686549672546
"PF3D7_1119800","alternative splicing factor ASF-1, putative (ASF1)",0.307412448925275,5.32439789228744,1.54606025846347,0.132305264136196,0.999717560502427,-4.48176623299114
"PF3D7_1123300","RING zinc finger protein, putative",0.354030252277004,5.55078999707261,1.54414636170115,0.13276746177523,0.999717560502427,-4.47746055246254
"PF3D7_0314600","conserved Plasmodium protein, unknown function",0.432435732102884,4.26152580263595,1.54395474391274,0.132813808777475,0.999717560502427,-4.50983260310768
"PF3D7_0512200","glutathione synthetase (GS)",0.433959736631835,3.4819025753061,1.54374336202931,0.132864951408416,0.999717560502427,-4.52506988607321
"PF3D7_1426100","basic transcription factor 3b, putative",-0.235794193506019,8.30719291531211,-1.53510843764972,0.134967829945671,0.999717560502427,-4.44589632821405
"PF3D7_1428100","WW domain-binding protein 11, putative",0.4420348235731,3.90037839934346,1.53401612324507,0.135235755805764,0.999717560502427,-4.51858662804865
"PF3D7_0113800","DBL containing protein, unknown function",-0.822545691101349,5.46601239838336,-1.53115421173774,0.135939778153057,0.999717560502427,-4.48336705102281
"PF3D7_1461600","splicing factor 3B subunit 2, putative (SF3B2)",-0.319110559482908,8.70418875672539,-1.52966027243174,0.136308460911945,0.999717560502427,-4.44382496436658
"PF3D7_0912900","26S proteasome regulatory subunit RPN8, putative (RPN8)",-0.295535517326481,6.35260697544962,-1.52926324914466,0.136406576634569,0.999717560502427,-4.47696613349623
"PF3D7_1439400","ubiquinol-cytochrome c reductase iron-sulfur subunit, putative",-0.724134738829253,3.79961207009225,-1.52761604541612,0.136814258415132,0.999717560502427,-4.51675390412365
"PF3D7_0306100","conserved Plasmodium protein, unknown function",0.292563358451043,5.70945845771088,1.52657093553732,0.137073433417787,0.999717560502427,-4.47729158116783
"PF3D7_1434800","mitochondrial acidic protein MAM33, putative",-0.943999544563954,3.35098274545981,-1.5233196660328,0.137882251671605,0.999717560502427,-4.54828222100653
"PF3D7_1327700","regulator of nonsense transcripts 3B, putative (UPF3B)",0.470249841993079,4.07464974428107,1.52066777428136,0.138544816923791,0.999717560502427,-4.51130495915044
"PF3D7_0109500","N-acetyltransferase, putative",-0.623498204870113,5.42221827930816,-1.52066711965796,0.138544980796153,0.999717560502427,-4.51114691439189
"PF3D7_1473500","conserved Plasmodium protein, unknown function",0.326405263874508,5.83513193525276,1.51829482784717,0.139139868079043,0.999717560502427,-4.48108506082319
"PF3D7_1022000","RNA-binding protein, putative",0.683253106808371,5.20106951496213,1.51728724000733,0.139393159207168,0.999717560502427,-4.49905452330359
"PF3D7_0403100","regulator of chromosome condensation, putative",0.690031944653226,1.39037706361349,1.51473655644423,0.140036024182868,0.999717560502427,-4.54847514821419
"PF3D7_0722000","conserved Plasmodium protein, unknown function",0.311840350684014,4.59050185772127,1.50882970806454,0.141533953877286,0.999717560502427,-4.50594352906566
"PF3D7_0833300","erythrocyte membrane protein 1 (PfEMP1), exon 2, pseudogene",1.12408483647449,4.38823184278197,1.5076476009812,0.141835272602849,0.999717560502427,-4.50509033837949
"PF3D7_1008400","26S protease regulatory subunit 4, putative (RPT2)",-0.31040256769545,7.81273487166819,-1.50209088943672,0.14325860961608,0.999717560502427,-4.46003431052596
"PF3D7_1364000","conserved Plasmodium protein, unknown function",0.350303913127705,4.9614371694481,1.49765589485123,0.144402852986859,0.999717560502427,-4.49518401934015
"PF3D7_1033500","WD repeat-containing protein 70, putative (WDR70)",0.272584172456495,6.8245539431123,1.49429056097835,0.14527601529501,0.999717560502427,-4.47130520428711
"PF3D7_0822100","mediator of RNA polymerase II transcription subunit 7, putative (MED7)",-0.34834546991815,4.75281241781957,-1.4933326080218,0.145525337927842,0.999717560502427,-4.51001247388888
"PF3D7_1409000","WD repeat-containing protein, putative",0.494231472466903,4.2773158835405,1.49269404134097,0.145691726009758,0.999717560502427,-4.51928505046656
"PF3D7_0606200","ubiquitin-conjugating enzyme E2, putative",-0.438470478092192,4.78469645817941,-1.49214113055921,0.145835918572081,0.999717560502427,-4.50642483542498
"PF3D7_0716800","eukaryotic translation initiation factor 3 subunit I, putative (EIF3I)",-0.223883284643142,9.23876435068701,-1.49066243141782,0.146222108907448,0.999717560502427,-4.45863106232686
"PF3D7_1248900","26S protease regulatory subunit 8, putative (RPT6)",-0.390136890128986,6.73728345153781,-1.48967771627317,0.146479741084985,0.999717560502427,-4.48505270702996
